"issue_key","issuetype","sprint_name","created","reporter","assignee","priority","SP_CHANGER","summary","description","storypoints","Tinprogress_proportion","Tassignee_proportion","Tsprint_proportion","isValid_inprogress","isValid_sprint","isValid_assignee","T1","T2","T3","T4","T5","T_sp_first","T_sp_second","T_sprint","T_sprint_plus_1hr","T_assignee","T_assignee_plus_1hr","T_inprogress","T_inprogress_plus_1hr","sp_estimator","T_infochange_start","T_sp","T_sp_year","T_sp_last","T_sp_after_sprint","last_summary","last_description","firststorypoints","sp_change","sp_sprint","sp_change_count","sp_diff_percent","count_comment_before","count_summ_before","info_change"
"USERGRID-414","Story","Usergrid 9","2015-02-24T22:08:34.000+0000","tnine","","Major","tnine","Move to Java 8 officially in 2.0, and upgrade RX Java to the latest","We're significantly behind our in our RX java implementation.  Before work on the EM/RM refactor work starts, we should upgrade to Java 8 to clean up our functional syntax, as well as upgrade to the latest RxJava for performance improvements.
",3.0,-1.0,0.2601249014481929,0.0,False,False,True,1424815714000.0,-1.0,-1.0,1427128318000.0,1427129218000.0,1425067145000.0,1426809349000.0,1424815714000.0,1424819314000.0,1425417514000.0,1425421114000.0,-1.0,-1.0,"tnine",1424819314000.0,1424815714000.0,45,1426809349000.0,1426809349000.0,"Set Build Version to Java 8","We're significantly behind our in our RX java implementation.  Before work on the EM/RM refactor work starts, we should upgrade to Java 8 to clean up our functional syntax, as well as upgrade to the latest RxJava for performance improvements.


We should evaluate missing functions we use in RX as Java 8 streams.  If we can re-create our operations as Java 8 streams, we should evaluate the performance of RX Java vs Java 8 streams, and pick the most performant solution.",8.0,True,8.0,1,-62.5,0,0,True
"USERGRID-412","Story","Usergrid 8","2015-02-24T17:23:25.000+0000","safeldm","safeldm","Major","","Random Tasks, add tasks to comments with time","",5.0,0.0002626713678106,0.0002323631330632,0.0,True,True,True,1424798605000.0,1424798631000.0,1424802231000.0,1424896688000.0,1424897588000.0,1424798605000.0,-1.0,1424798605000.0,1424802205000.0,1424798628000.0,1424802228000.0,1424798631000.0,1424802231000.0,"safeldm",1424802205000.0,1424798605000.0,45,1424798605000.0,-1.0,"Random Tasks, add tasks to comments with time","",5.0,False,5.0,0,0.0,0,2,False
"USERGRID-409","Story","Usergrid 9","2015-02-23T17:37:00.000+0000","tnine","greyes","Major","greyes","Enable system properties for customizable keyspaces","Keyspaces should be customizable for the usergrid system.  We need to implement the ability to set the keyspace based on system properties, as well as the current defaults.  We should implement this in the following way.

# Add these properties to the Cassandra Fig (or create a new fig configuration)
# Add the fig to the injector
# Reference the injector and the fig in the current EntityManager and CassandraService setup classes",3.0,3.2488237363883755e-05,2.904425460446145e-05,0.0,True,True,True,1424713020000.0,1424713303000.0,1424716903000.0,1433422965000.0,1433423865000.0,1424713197000.0,1424901286000.0,1424713020000.0,1424716620000.0,1424713273000.0,1424716873000.0,1424713303000.0,1424716903000.0,"tnine",1424716620000.0,1424713197000.0,45,1424901286000.0,1424901286000.0,"Enable system properties for customizable keyspaces","Keyspaces should be customizable for the usergrid system.  We need to implement the ability to set the keyspace based on system properties, as well as the current defaults.  We should implement this in the following way.

# Add these properties to the Cassandra Fig (or create a new fig configuration)
# Add the fig to the injector
# Reference the injector and the fig in the current EntityManager and CassandraService setup classes",8.0,True,8.0,1,-62.5,0,0,False
"USERGRID-405","Story","Usergrid 9","2015-02-19T19:31:51.000+0000","tnine","tnine","Major","safeldm","Fix hotspot from continuous writes of entities","Currently, performing a continuous PUT in 2.0 under heavy load causes a hotspot in our cassandra data.  

Cause:

# Under load, entities can be PUT continuously
# Asynchronous cleanups run and delete previous versions
# These versions are retained in cassandra for long periods of time.  This causes severe row bloating before compaction occurs.

Solution:

For entity data, we only care about the current max version.  We should change this column family to store only the maximum data format.  We will need to keep the log of previous versions, so that we can bring ES into a consistent state
",1.0,0.0011901283568186,0.0,0.0,True,True,True,1424374311000.0,1424376368000.0,1424379968000.0,1426101796000.0,1426102696000.0,1424374318000.0,1425504923000.0,1424374311000.0,1424377911000.0,1424374311000.0,1424377911000.0,1424376368000.0,1424379968000.0,"tnine",1424377911000.0,1424374318000.0,45,1425504923000.0,1425504923000.0,"Fix hotspot from continuous writes of entities (Shawn)","Currently, performing a continuous PUT in 2.0 under heavy load causes a hotspot in our cassandra data.  

Cause:

# Under load, entities can be PUT continuously
# Asynchronous cleanups run and delete previous versions
# These versions are retained in cassandra for long periods of time.  This causes severe row bloating before compaction occurs.

Solution:

For entity data, we only care about the current max version.  We should change this column family to store only the maximum data format.  We will need to keep the log of previous versions, so that we can bring ES into a consistent state
",5.0,True,5.0,1,-80.0,0,3,True
"USERGRID-396","Story","Usergrid 9","2015-02-18T18:39:31.000+0000","greyes","Rod Simpson","Major","","Create UniqueIndexCleanup tool that works with 2.0","Current instance of tools don't work correctly with 2.0. 

This should have a RESTful endpoint that is trigged with a PUT.  We should have something like this endpoint.

Check all unique values across the entire system => PUT /system/database/unqiuecheck
Check all unique values across a single applications => PUT /system/database/uniquecheck/[appid]
Check all unique values in a single collection => PUT /system/database/uniquecheck/[appid]/[collectionname]

Check a specific unique value for a collection.

PUT=> 
system/database/uniquecheck/[appid]/[collectionname]/[unique value]



The unique check will need to audit the unique index, and ensure that the unique value exists for the entity specified. If the entity does not exist, they should be removed.

I think we should implement specific property cleanup first, then implement the other operations as an input of Observables

",3.0,0.7685818015979826,0.7336448222054306,0.5768927420112047,True,True,True,1424284771000.0,1426003758000.0,1426007358000.0,1426520441000.0,1426521341000.0,1425575028000.0,-1.0,1425575032000.0,1425578632000.0,1425925619000.0,1425929219000.0,1426003758000.0,1426007358000.0,"greyes",1425578632000.0,1425575028000.0,45,1425575028000.0,-1.0,"Create UniqueIndexCleanup tool that works with 2.0","Current instance of tools don't work correctly with 2.0. 

This should have a RESTful endpoint that is trigged with a PUT.  We should have something like this endpoint.

Check all unique values across the entire system => PUT /system/database/unqiuecheck
Check all unique values across a single applications => PUT /system/database/uniquecheck/[appid]
Check all unique values in a single collection => PUT /system/database/uniquecheck/[appid]/[collectionname]

Check a specific unique value for a collection.

PUT=> 
system/database/uniquecheck/[appid]/[collectionname]/[unique value]



The unique check will need to audit the unique index, and ensure that the unique value exists for the entity specified. If the entity does not exist, they should be removed.

I think we should implement specific property cleanup first, then implement the other operations as an input of Observables

",3.0,False,3.0,0,0.0,0,2,False
"USERGRID-395","Story","Usergrid 8","2015-02-18T18:07:31.000+0000","greyes","George Reyes","Major","","Create flag to set superuser access to usergrid instances","We have a superuser endpoint that only works with a system access token. The problem is it can only be accessed with a system access token! Thus when we start up a tomcat we want a flag that can set the superuser access. Also fix the tools so that we can use the superuser admin tool from the command line.",5.0,0.0010342126755364,1.0000006151267922,0.0010212950129025,True,True,True,1424282851000.0,1424299664000.0,1424303264000.0,1440538762000.0,1440539662000.0,1424299656000.0,-1.0,1424299454000.0,1424303054000.0,1440539672000.0,1440539662000.0,1424299664000.0,1424303264000.0,"greyes",1424303054000.0,1424299656000.0,45,1424299656000.0,-1.0,"Reset Superuser password -> Create flag to set superuser access to usergrid instances","We have a superuser endpoint that only works with a system access token. The problem is it can only be accessed with a system access token! Thus when we start up a tomcat we want a flag that can set the superuser access. Also fix the tools so that we can use the superuser admin tool from the command line.",5.0,False,5.0,0,0.0,0,2,True
"USERGRID-393","Story","Usergrid 7","2015-02-17T19:10:25.000+0000","safeldm","safeldm","Major","safeldm","Create Batch Spike for Elastic Search","",3.0,9.345368610542276e-06,0.0,0.0,True,True,True,1424200225000.0,1424200233000.0,1424203833000.0,1425055364000.0,1425056264000.0,1424201253000.0,1424901212000.0,1424200225000.0,1424203825000.0,1424200225000.0,1424203825000.0,1424200233000.0,1424203833000.0,"safeldm",1424203825000.0,1424201253000.0,45,1424901212000.0,1424901212000.0,"Create Batch Spike for Elastic Search (Todd)","",5.0,True,5.0,1,-40.0,0,0,True
"USERGRID-388","Story","Usergrid 7","2015-02-10T21:24:33.000+0000","tnine","tnine","Major","","Fix Import Resource endpoint to use services to lookup import information","It's not possible to perform standard collection/connection walking from org/app/import endpoints.  Fix this using overridden services.
",3.0,3.1758745080299273e-05,0.0,0.0,True,True,True,1423603473000.0,1423603514000.0,1423607114000.0,1424893556000.0,1424894456000.0,1423603479000.0,-1.0,1423603473000.0,1423607073000.0,1423603473000.0,1423607073000.0,1423603514000.0,1423607114000.0,"tnine",1423607073000.0,1423603479000.0,45,1423603479000.0,-1.0,"Fix Import Resource endpoint to use services to lookup import information","It's not possible to perform standard collection/connection walking from org/app/import endpoints.  Fix this using overridden services.
",3.0,False,3.0,0,0.0,-1,0,False
"USERGRID-387","Story","Usergrid 6","2015-02-09T23:35:53.000+0000","greyes","greyes","Minor","","Migrate Import service tests to rest tests to better emulate end to end testing","Migrate relevant ImportCollectionIT and ImportServiceIT tests to the rest tier such that we have better end to end coverage of the system. Having all of our integration tests in the service tier means that there is still room for error when we go back up into the REST tier.",3.0,-1.0,0.0,0.0,False,False,False,1423524953000.0,-1.0,-1.0,1453766737000.0,1453767637000.0,1424294117000.0,-1.0,1423524953000.0,1423528553000.0,1423524953000.0,1423528553000.0,-1.0,-1.0,"greyes",1423528553000.0,1423524953000.0,45,1424294117000.0,-1.0,"Migrate Import service tests to rest tests to better emulate end to end testing","Migrate relevant ImportCollectionIT and ImportServiceIT tests to the rest tier such that we have better end to end coverage of the system. Having all of our integration tests in the service tier means that there is still room for error when we go back up into the REST tier.",3.0,False,3.0,0,0.0,0,0,False
"USERGRID-386","Story","Usergrid 8","2015-02-06T22:25:55.000+0000","rockerston","tnine","Major","rockerston","Change the path for getting status for Import job","",2.0,-1.0,0.0,2.020957946314783e-05,False,False,False,1423261555000.0,-1.0,-1.0,1424893544000.0,1424894444000.0,1423503494000.0,1423503521000.0,1423261588000.0,1423265188000.0,1423261555000.0,1423265155000.0,-1.0,-1.0,"rockerston",1423265188000.0,1423261555000.0,45,1423503521000.0,1423503521000.0,"Change the path for getting status for Import job","",5.0,True,5.0,1,-60.0,-1,0,False
"USERGRID-385","Story","Usergrid 8","2015-02-06T22:24:20.000+0000","djohnson","tnine","Major","","Change import/export format to support multiple collections","",5.0,-1.0,9.002030049633641e-05,9.369459847577872e-05,False,False,False,1423261460000.0,-1.0,-1.0,1424893525000.0,1424894425000.0,1423503506000.0,-1.0,1423261613000.0,1423265213000.0,1423261607000.0,1423265207000.0,-1.0,-1.0,"djohnson",1423265213000.0,1423261460000.0,45,1423503506000.0,-1.0,"Change import/export format to support multiple collections","",5.0,False,5.0,0,0.0,-1,0,False
"USERGRID-383","Story","Usergrid 8","2015-02-06T22:19:54.000+0000","rockerston","","Major","","Create Service integration tests for Import","Create Service integration tests
- error checking
  - send bad data
  - check http status codes
  - check exception codes
   ",5.0,-1.0,0.2349238342571417,0.0001812085739757,False,False,True,1423261194000.0,-1.0,-1.0,1424292254000.0,1424293154000.0,1423504241000.0,-1.0,1423261381000.0,1423264981000.0,1423503626000.0,1423507226000.0,-1.0,-1.0,"rockerston",1423264981000.0,1423261194000.0,45,1423504241000.0,-1.0,"Create Service integration tests for Import","Create Service integration tests
- error checking
  - send bad data
  - check http status codes
  - check exception codes
   ",5.0,False,5.0,0,0.0,-1,0,False
"USERGRID-379","Story","","2015-02-03T16:13:31.000+0000","djohnson","","Major","","SQS QueueManager implementation","The Usergrid QueueManager is pluggable. 
We would like to add an SQS implementation.",1.0,-1.0,0.7861934566006352,-1.0,False,False,True,1422980011000.0,-1.0,-1.0,1436717872000.0,1436718772000.0,1433781216000.0,-1.0,-1.0,-1.0,1433781335000.0,1433784935000.0,-1.0,-1.0,"djohnson",-1.0,-1.0,0,1433781216000.0,-1.0,"SQS QueueManager implementation","The Usergrid QueueManager is pluggable. 
We would like to add an SQS implementation.",-1.0,False,-1.0,0,-1.0,0,0,False
"USERGRID-361","Story","Usergrid 3","2015-01-22T01:39:23.000+0000","rockerston","Rod Simpson","Major","","Create REST test for app delete","",2.0,0.0204920347782169,0.8122397317917275,4.746713019901544e-06,False,False,True,1421890763000.0,1421977105000.0,1421980705000.0,1426103305000.0,1426104205000.0,1423504868000.0,-1.0,1421890783000.0,1421894383000.0,1425313088000.0,1425316688000.0,1421977105000.0,1421980705000.0,"rockerston",1421894383000.0,1421890763000.0,45,1423504868000.0,-1.0,"Create REST test for app delete","",2.0,False,2.0,0,0.0,0,0,False
"USERGRID-360","Story","Usergrid 3","2015-01-20T21:48:13.000+0000","rockerston","Rod Simpson","Major","","Fix ImportIT REST tests","",2.0,9.050806732416646e-05,0.6447518003611099,8.531970677692125e-05,False,False,False,1421790493000.0,1421790650000.0,1421794250000.0,1423524245000.0,1423525145000.0,1423504211000.0,-1.0,1421790641000.0,1421794241000.0,1422908913000.0,1422912513000.0,1421790650000.0,1421794250000.0,"rockerston",1421794241000.0,1421790493000.0,45,1423504211000.0,-1.0,"Fix ImportIT REST tests","",2.0,False,2.0,0,0.0,0,0,False
"USERGRID-349","Bug","Usergrid 3","2015-01-10T00:10:39.000+0000","greyes","","Major","","Fix PropertiesResourceIT","",3.0,-1.0,0.9999982302707732,0.0133403330881592,False,False,True,1420848639000.0,-1.0,-1.0,1438364543000.0,1438365443000.0,1436802549000.0,-1.0,1421082319000.0,1421085919000.0,1438365412000.0,1438365443000.0,-1.0,-1.0,"greyes",1421085919000.0,1420848639000.0,45,1436802549000.0,-1.0,"Fix PropertiesResourceIT","",3.0,False,3.0,0,0.0,0,0,False
"USERGRID-348","Story","Usergrid 3","2015-01-10T00:07:46.000+0000","greyes","","Minor","","Update ExportResourceIT to new REST test framework","",3.0,0.9859687342833456,0.9859681083556032,0.0365937700785883,True,False,True,1420848466000.0,1427149313000.0,1427152913000.0,1427238080000.0,1427238980000.0,1425506113000.0,-1.0,1421082319000.0,1421085919000.0,1427149309000.0,1427152909000.0,1427149313000.0,1427152913000.0,"greyes",1421085919000.0,1420848466000.0,45,1425506113000.0,-1.0,"Update ExportResourceIT to new REST test framework","",3.0,False,3.0,0,0.0,0,0,False
"USERGRID-347","Bug","Usergrid 3","2015-01-10T00:05:23.000+0000","greyes","","Major","","Fix AccessTokenIT","",3.0,0.9454094627233742,0.9454088358619877,0.0366707642505966,True,False,True,1420848323000.0,1426880977000.0,1426884577000.0,1427228419000.0,1427229319000.0,1425506308000.0,-1.0,1421082319000.0,1421085919000.0,1426880973000.0,1426884573000.0,1426880977000.0,1426884577000.0,"greyes",1421085919000.0,1420848323000.0,45,1425506308000.0,-1.0,"Fix AccessTokenIT","",3.0,False,3.0,0,0.0,0,0,False
"USERGRID-345","Bug","Usergrid 3","2015-01-10T00:00:29.000+0000","greyes","","Major","","Fix RetrieveUsersTest","",1.0,0.9453152999409364,0.9453143596896731,0.0367150880396435,True,False,True,1420848029000.0,1426880344000.0,1426883944000.0,1427228402000.0,1427229302000.0,1426880936000.0,-1.0,1421082318000.0,1421085918000.0,1426880338000.0,1426883938000.0,1426880344000.0,1426883944000.0,"greyes",1421085918000.0,1420848029000.0,45,1426880936000.0,-1.0,"Fix RetrieveUsersTest","",1.0,False,1.0,0,0.0,0,0,False
"USERGRID-342","Bug","Usergrid 3","2015-01-09T23:49:01.000+0000","greyes","","Major","","Fix AdminEmailEncodingIT","",1.0,0.7407770017381191,0.6863151916883135,0.0249705318882587,True,False,True,1420847341000.0,1427818180000.0,1427821780000.0,1430256613000.0,1430257513000.0,1427305637000.0,-1.0,1421082318000.0,1421085918000.0,1427305685000.0,1427309285000.0,1427818180000.0,1427821780000.0,"greyes",1421085918000.0,1420847341000.0,45,1427305637000.0,-1.0,"Fix AdminEmailEncodingIT","",1.0,False,1.0,0,0.0,0,0,False
"USERGRID-340","Bug","Usergrid 3","2015-01-09T23:43:52.000+0000","greyes","","Major","jeffreyawest","Fix RegistrationIT","",1.0,0.7407859229060413,0.6863289964948597,0.0250025902014406,True,False,True,1420847032000.0,1427818172000.0,1427821772000.0,1430256597000.0,1430257497000.0,1427305601000.0,1428525151000.0,1421082318000.0,1421085918000.0,1427305707000.0,1427309307000.0,1427818172000.0,1427821772000.0,"greyes",1421085918000.0,1420847032000.0,45,1428525151000.0,1428525151000.0,"Fix RegistrationIT","",2.0,True,2.0,1,-50.0,-1,0,False
"USERGRID-338","Bug","Usergrid 3","2015-01-09T23:42:56.000+0000","greyes","","Major","","Fix OwnershipResourceIT","Failing meVerify test",1.0,-1.0,0.9854999708570472,0.0368739827385977,False,False,True,1420846976000.0,-1.0,-1.0,1427228408000.0,1427229308000.0,1427136764000.0,-1.0,1421082318000.0,1421085918000.0,1427136764000.0,1427140364000.0,-1.0,-1.0,"greyes",1421085918000.0,1420846976000.0,45,1427136764000.0,-1.0,"Fix OwnershipResourceIT","Failing the contextualConnectionOwnership test everytime. The others pass.",1.0,False,1.0,0,0.0,0,0,True
"USERGRID-336","Bug","Usergrid 3","2015-01-09T23:33:06.000+0000","greyes","","Major","jeffreyawest","Fix ContentTypeResourceIT","",1.0,0.7408022361634148,0.6862646195420544,0.0250694949240361,True,False,True,1420846386000.0,1427818164000.0,1427821764000.0,1430256605000.0,1430257505000.0,1427304943000.0,1428525144000.0,1421082318000.0,1421085918000.0,1427304904000.0,1427308504000.0,1427818164000.0,1427821764000.0,"greyes",1421085918000.0,1420846386000.0,45,1428525144000.0,1428525144000.0,"Fix ContentTypeResourceIT","",3.0,True,3.0,1,-66.66666666666666,-1,0,False
"USERGRID-335","Bug","Usergrid 3","2015-01-09T23:32:15.000+0000","greyes","","Major","","Fix CollectionsResourceIT","",2.0,0.043766044667037,0.9190371178772488,0.0369707668634091,False,False,True,1420846335000.0,1421125692000.0,1421129292000.0,1427228397000.0,1427229297000.0,1423504865000.0,-1.0,1421082318000.0,1421085918000.0,1426712514000.0,1426716114000.0,1421125692000.0,1421129292000.0,"greyes",1421085918000.0,1420846335000.0,45,1423504865000.0,-1.0,"Test Not Passing: CollectionsResourceIT","",2.0,False,2.0,0,0.0,0,0,True
"USERGRID-334","Bug","Usergrid 3","2015-01-09T23:31:56.000+0000","greyes","","Major","","Fix AssetResourceIT","",3.0,-1.0,0.9999993720992052,0.0134714403033879,False,False,True,1420846316000.0,-1.0,-1.0,1438364107000.0,1438365007000.0,1436802542000.0,-1.0,1421082318000.0,1421085918000.0,1438364996000.0,1438365007000.0,-1.0,-1.0,"greyes",1421085918000.0,1420846316000.0,45,1436802542000.0,-1.0,"Fix AssetResourceIT","",3.0,False,3.0,0,0.0,0,0,False
"USERGRID-333","Bug","Usergrid 3","2015-01-09T23:31:24.000+0000","greyes","","Major","","Fix ApplicationResourceIT","",3.0,0.4115648055303407,0.98185768890961,0.0571959323072181,False,False,True,1420846284000.0,1422544714000.0,1422548314000.0,1424972146000.0,1424973046000.0,1423504975000.0,-1.0,1421082318000.0,1421085918000.0,1424898177000.0,1424901777000.0,1422544714000.0,1422548314000.0,"greyes",1421085918000.0,1420846284000.0,45,1423504975000.0,-1.0,"Fix ApplicationResourceIT","",3.0,False,3.0,0,0.0,0,0,False
"USERGRID-332","Bug","Usergrid 27","2015-01-09T23:31:07.000+0000","greyes","","Major","","Fix ApplicationRequestCounterIT","",3.0,-1.0,1.0,0.9078118101342176,False,False,True,1420846267000.0,-1.0,-1.0,1438373686000.0,1438374586000.0,1436802542000.0,-1.0,1436758682000.0,1436762282000.0,1438374586000.0,1438374586000.0,-1.0,-1.0,"greyes",1436762282000.0,1420846267000.0,45,1436802542000.0,-1.0,"Fix ApplicationRequestCounterIT","",3.0,False,3.0,0,0.0,-1,0,False
"USERGRID-294","Story","Usergrid 3","2014-12-15T17:11:28.000+0000","djohnson","tnine","Major","","move cleanup to before tests run in stack","move cleanup to before tests run in stack
",5.0,-1.0,0.4482664542250063,0.4482619605960092,False,False,False,1418663488000.0,-1.0,-1.0,1424893632000.0,1424894532000.0,1423503441000.0,-1.0,1421456628000.0,1421460228000.0,1421456656000.0,1421460256000.0,-1.0,-1.0,"djohnson",1421460228000.0,1418663488000.0,44,1423503441000.0,-1.0,"move cleanup to before tests run in stack","move cleanup to before tests run in stack
",5.0,False,5.0,0,0.0,0,0,False
"USERGRID-281","Story","Sprint 2","2014-12-12T22:37:15.000+0000","safeldm","","Major","","Implement Superuser methods in Management Class for REST tests","Implement Superuser methods in Management Class for REST tests",3.0,-1.0,1.0,0.0,False,False,False,1418423835000.0,-1.0,-1.0,1426624482000.0,1426625382000.0,1426625318000.0,-1.0,1418423835000.0,1418427435000.0,1426625382000.0,1426625382000.0,-1.0,-1.0,"safeldm",1418427435000.0,1418423835000.0,44,1426625318000.0,-1.0,"Implement Superuser methods in Management Class for REST tests","Implement Superuser methods in Management Class for REST tests

Implement superuser token methods also",3.0,False,3.0,0,0.0,0,0,True
"USERGRID-280","Story","Sprint 2","2014-12-12T22:36:34.000+0000","safeldm","","Major","","Implement Admin User methods in Management Class for REST tests","Implement Admin User methods in Management Class for REST tests",3.0,0.3363855509343955,0.3363783331285882,0.0,False,False,False,1418423794000.0,1420754042000.0,1420757642000.0,1425350207000.0,1425351107000.0,1424985262000.0,-1.0,1418423794000.0,1418427394000.0,1420753992000.0,1420757592000.0,1420754042000.0,1420757642000.0,"safeldm",1418427394000.0,1418423794000.0,44,1424985262000.0,-1.0,"Implement Admin User methods in Management Class for REST tests","Implement Admin User methods in Management Class for REST tests. 
Ensure that AdminUsersIT test works.",3.0,False,3.0,0,0.0,0,0,True
"USERGRID-273","Story","Sprint 1","2014-12-10T17:35:10.000+0000","tnine","Todd Nine","Major","","Cleanup test harness and create a more declarative test framework","Currently our test harnesses are a mess of spaghetti.  We need to decouple this mess, and allow us to cleanly define the rules and requirements of our system.  I think we need to break it down into the following behaviors.

h1. Test Execution Environments

h2. Parallel Execution

This should be the default behavior.  All tests are assumed to be parallel

h2. Serial Execution

This should be the exception, and only used when parallel execution cannot be accomplished.  Tests in this classification should run in a method at a time, with no concurrency

h1. External resources

h2. Cassandra

# Configure the runtime
# Pre invocation hook
## Create default implementation of truncating column families.  This should be manually added, and not execute by default.
# Post invocation hook

h2. ElasticSearch 

# Configure the runtime
# Pre invocation hook
## Create default implementation of truncating column families.  This should be manually added, and not execute by default.
# Post invocation hook

h1. Lifecycle

A test itself can have numerous lifecycle operations.  These should be set up as rules, both class and instance, and should NOT be done via inheritance of abstract tests.  This is the old Junit3 way of operating, and needs removed.
",8.0,0.0019287270090176,0.8991746086946717,0.0019273917364729,False,False,True,1418232910000.0,1418245910000.0,1418249510000.0,1424972207000.0,1424973107000.0,1424293573000.0,-1.0,1418245901000.0,1418249501000.0,1424293524000.0,1424297124000.0,1418245910000.0,1418249510000.0,"tnine",1418249501000.0,1418232910000.0,44,1424293573000.0,-1.0,"5 Cleanup test harness and create a more declarative test framework","Currently our test harnesses are a mess of spaghetti.  We need to decouple this mess, and allow us to cleanly define the rules and requirements of our system.  I think we need to break it down into the following behaviors.

h1. Test Execution Environments

h2. Parallel Execution

This should be the default behavior.  All tests are assumed to be parallel

h2. Serial Execution

This should be the exception, and only used when parallel execution cannot be accomplished.  Tests in this classification should run in a method at a time, with no concurrency

h1. External resources

h2. Cassandra

# Configure the runtime
# Pre invocation hook
## Create default implementation of truncating column families.  This should be manually added, and not execute by default.
# Post invocation hook

h2. ElasticSearch 

# Configure the runtime
# Pre invocation hook
## Create default implementation of truncating column families.  This should be manually added, and not execute by default.
# Post invocation hook

h1. Lifecycle

A test itself can have numerous lifecycle operations.  These should be set up as rules, both class and instance, and should NOT be done via inheritance of abstract tests.  This is the old Junit3 way of operating, and needs removed.
",8.0,False,8.0,0,0.0,0,4,True
"USERGRID-262","Bug","","2014-12-04T00:56:56.000+0000","tnine","","Minor","","ES cursor errors should be translated for our users","When advancing beyond a cursor's end, or passing an invalid cursor, the following error is returned to the user.

{code}
body=
{""error"":""elasticsearch_illegal_argument"",""timestamp"":1417654353286,""duration"":0,""error_description"":""Failed to decode scrollId"",""exception"":""org.elasticsearch.ElasticsearchIllegalArgumentException""}

{code}

We should catch this error, and return a friendlier error message to our users.",3.0,-1.0,-1.0,-1.0,False,False,False,1417654616000.0,-1.0,-1.0,1464965356000.0,1464966256000.0,1436802540000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,"tnine",-1.0,-1.0,0,1436802540000.0,-1.0,"ES cursor errors should be translated for our users","When advancing beyond a cursor's end, or passing an invalid cursor, the following error is returned to the user.

{code}
body=
{""error"":""elasticsearch_illegal_argument"",""timestamp"":1417654353286,""duration"":0,""error_description"":""Failed to decode scrollId"",""exception"":""org.elasticsearch.ElasticsearchIllegalArgumentException""}

{code}

We should catch this error, and return a friendlier error message to our users.",-1.0,False,-1.0,0,-1.0,0,0,False
"USERGRID-241","Bug","Usergrid 23","2014-10-14T13:31:58.000+0000","djohnson","","Minor","","two-dot-o: Queue should not depend solely on AWS SQS ","In the two-dot-o branch the faulty queue implementation has been replaced by a set of Queue interfaces and an AWS SQS implementation of those interfaces. 

Usergrid should not depend on a commercial service and the Usergrid Launcher should be able to run standalone and without external services.

So, what we need is a Queue implementation that we can embed in Usergrid for running JUnit tests that depend on the queue, for running the Usergrid Launcher and (ideally) one that can also be run remotely.

Apache Qpid seems to be a good candidate for our default queue implementation.",3.0,-1.0,1.0,0.3624467091952371,False,False,True,1413293518000.0,-1.0,-1.0,1469823243000.0,1469824143000.0,1436802546000.0,-1.0,1433782857000.0,1433786457000.0,1469824143000.0,1469824143000.0,-1.0,-1.0,"djohnson",1433786457000.0,1413293518000.0,44,1436802546000.0,-1.0,"Index Queue should not depend solely on AWS SQS ","In the two-dot-o branch the faulty queue implementation has been replaced by a set of Queue interfaces and an AWS SQS implementation of those interfaces. 

Usergrid should not depend on a commercial service and the Usergrid Launcher should be able to run standalone and without external services.

So, what we need is a Queue implementation that we can embed in Usergrid for running JUnit tests that depend on the queue, for running the Usergrid Launcher and (ideally) one that can also be run remotely.

Apache Qpid seems to be a good candidate for our default queue implementation.",3.0,False,3.0,0,0.0,0,0,True
"USERGRID-235","Bug","","2014-10-03T17:50:50.000+0000","scottganyo","","Major","","Inconsistent missing resource status code","Assuming valid credentials, I get a different status code depending on the authorization method.

Bearer token:

curl -X GET -i -H ""Accept: application/json"" -H ""Authorization: Bearer XXX"" 'http://localhost:8080/test-organization/test-app/dogs/fido'

404 error: Service resource not found


Client id & Secret:

curl -X GET -i -H ""Accept: application/json"" 'http://localhost:8080/test-organization/test-app/dogs/fido?client_id=XXX&client_secret=XXX'

HTTP/1.1 401 Unauthorized

Note: In both cases, the client receives the same body content:

{""error"":""service_resource_not_found"",""timestamp"":1412358355742,""duration"":0,""exception"":""org.apache.usergrid.services.exceptions.ServiceResourceNotFoundException"",""error_description"":""Service resource not found""}
",3.0,-1.0,-1.0,-1.0,False,False,False,1412358650000.0,-1.0,-1.0,1442949027000.0,1442949927000.0,1436802547000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,"scottganyo",-1.0,-1.0,0,1436802547000.0,-1.0,"Inconsistent missing resource status code","Assuming valid credentials, I get a different status code depending on the authorization method.

Bearer token:

curl -X GET -i -H ""Accept: application/json"" -H ""Authorization: Bearer XXX"" 'http://localhost:8080/test-organization/test-app/dogs/fido'

404 error: Service resource not found


Client id & Secret:

curl -X GET -i -H ""Accept: application/json"" 'http://localhost:8080/test-organization/test-app/dogs/fido?client_id=XXX&client_secret=XXX'

HTTP/1.1 401 Unauthorized

Note: In both cases, the client receives the same body content:

{""error"":""service_resource_not_found"",""timestamp"":1412358355742,""duration"":0,""exception"":""org.apache.usergrid.services.exceptions.ServiceResourceNotFoundException"",""error_description"":""Service resource not found""}
",-1.0,False,-1.0,0,-1.0,-1,0,False
