"issue_key","commentId","created","author_username","issue_reporter","issue_created"
"XD-3709",123107,"2016-01-19T15:13:04.864+0000","dgarcia","grussell","2015-11-21T16:59:25.000+0000"
"XD-3709",123337,"2016-01-28T09:44:22.452+0000","dokeeffe","grussell","2015-11-21T16:59:25.000+0000"
"XD-2341",109661,"2014-11-13T17:57:01.725+0000","sabby","abaril","2014-11-13T14:23:00.000+0000"
"XD-2341",109690,"2014-11-14T07:11:22.187+0000","abaril","abaril","2014-11-13T14:23:00.000+0000"
"XD-2341",110681,"2014-12-15T09:48:50.693+0000","iperumal","abaril","2014-11-13T14:23:00.000+0000"
"XD-2341",110717,"2014-12-16T10:03:25.763+0000","sabby","abaril","2014-11-13T14:23:00.000+0000"
"XD-1597",102440,"2014-04-24T13:53:23.308+0000","grussell","grussell","2014-04-19T21:19:15.000+0000"
"XD-1597",102443,"2014-04-24T14:04:10.773+0000","grussell","grussell","2014-04-19T21:19:15.000+0000"
"XD-1597",102479,"2014-04-25T08:15:26.174+0000","mark.fisher","grussell","2014-04-19T21:19:15.000+0000"
"XD-465",91865,"2013-07-19T04:35:24.974+0000","eric.bottard","luke","2013-07-12T06:43:37.000+0000"
"XD-3458",119203,"2015-09-04T01:28:09.236+0000","grenfro","grenfro","2015-09-02T16:05:09.000+0000"
"XD-2794",113237,"2015-03-07T01:53:48.325+0000","abhinav","abhinav","2015-03-07T01:37:11.000+0000"
"XD-2794",113245,"2015-03-07T09:19:38.335+0000","sabby","abhinav","2015-03-07T01:37:11.000+0000"
"XD-2794",113250,"2015-03-07T09:49:54.269+0000","abhinav","abhinav","2015-03-07T01:37:11.000+0000"
"XD-2794",113251,"2015-03-07T09:58:40.038+0000","abhinav","abhinav","2015-03-07T01:37:11.000+0000"
"XD-2794",113609,"2015-03-18T08:05:13.592+0000","sabby","abhinav","2015-03-07T01:37:11.000+0000"
"XD-2794",113669,"2015-03-20T09:25:37.229+0000","eric.bottard","abhinav","2015-03-07T01:37:11.000+0000"
"XD-2794",113671,"2015-03-20T09:36:35.676+0000","abhinav","abhinav","2015-03-07T01:37:11.000+0000"
"XD-2794",113742,"2015-03-23T11:31:04.748+0000","grussell","abhinav","2015-03-07T01:37:11.000+0000"
"XD-671",93087,"2013-08-26T17:41:11.734+0000","mark.fisher","mark.fisher","2013-08-12T06:41:18.000+0000"
"XD-671",93119,"2013-08-27T15:34:19.593+0000","mark.fisher","mark.fisher","2013-08-12T06:41:18.000+0000"
"XD-671",93140,"2013-08-28T08:04:48.832+0000","mark.fisher","mark.fisher","2013-08-12T06:41:18.000+0000"
"XD-1818",104329,"2014-06-09T13:03:00.423+0000","mark.pollack","eric.bottard","2014-06-06T09:17:21.000+0000"
"XD-2124",109688,"2014-11-14T06:57:37.163+0000","dokeeffe","sabby","2014-09-16T14:58:14.000+0000"
"XD-2124",110375,"2014-12-04T14:11:23.143+0000","thomas.risberg","sabby","2014-09-16T14:58:14.000+0000"
"XD-2124",110414,"2014-12-05T08:50:33.079+0000","dokeeffe","sabby","2014-09-16T14:58:14.000+0000"
"XD-2124",110424,"2014-12-05T10:31:22.393+0000","thomas.risberg","sabby","2014-09-16T14:58:14.000+0000"
"XD-2124",110429,"2014-12-05T11:57:49.880+0000","dokeeffe","sabby","2014-09-16T14:58:14.000+0000"
"XD-2124",110430,"2014-12-05T12:06:46.081+0000","thomas.risberg","sabby","2014-09-16T14:58:14.000+0000"
"XD-2124",110435,"2014-12-05T13:11:46.140+0000","thomas.risberg","sabby","2014-09-16T14:58:14.000+0000"
"XD-2124",110475,"2014-12-08T02:13:10.076+0000","dokeeffe","sabby","2014-09-16T14:58:14.000+0000"
"XD-1639",105557,"2014-07-09T20:18:19.994+0000","liujiong","mark.pollack","2014-04-25T13:44:50.000+0000"
"XD-3079",116078,"2015-05-26T00:22:52.947+0000","jvalkeal","cgiha","2015-05-19T08:01:17.000+0000"
"XD-3079",116081,"2015-05-26T06:41:01.031+0000","jvalkeal","cgiha","2015-05-19T08:01:17.000+0000"
"XD-3079",116085,"2015-05-26T07:00:49.509+0000","cgiha","cgiha","2015-05-19T08:01:17.000+0000"
"XD-3079",116089,"2015-05-26T07:40:57.291+0000","jvalkeal","cgiha","2015-05-19T08:01:17.000+0000"
"XD-3079",116091,"2015-05-26T07:53:29.410+0000","cgiha","cgiha","2015-05-19T08:01:17.000+0000"
"XD-3079",116253,"2015-06-01T07:26:20.082+0000","cgiha","cgiha","2015-05-19T08:01:17.000+0000"
"XD-823",93410,"2013-09-07T11:11:27.644+0000","mark.fisher","dturanski","2013-09-07T07:34:16.000+0000"
"XD-3192",117371,"2015-07-07T13:19:28.687+0000","grenfro","sabby","2015-06-22T12:49:11.000+0000"
"XD-3192",117384,"2015-07-07T19:02:56.695+0000","hillert","sabby","2015-06-22T12:49:11.000+0000"
"XD-3232",117445,"2015-07-09T12:32:44.258+0000","grussell","grussell","2015-07-08T07:50:28.000+0000"
"XD-3232",117454,"2015-07-09T13:55:24.451+0000","grussell","grussell","2015-07-08T07:50:28.000+0000"
"XD-3607",121610,"2015-11-14T16:01:28.370+0000","sabby","sabby","2015-10-10T23:31:28.000+0000"
"XD-608",92500,"2013-08-06T08:28:03.797+0000","hillert","hillert","2013-08-06T08:23:25.000+0000"
"XD-2779",113452,"2015-03-13T10:59:31.559+0000","thomas.risberg","thomas.risberg","2015-03-04T16:26:28.000+0000"
"XD-37",89731,"2013-04-29T08:22:43.525+0000","thomas.risberg","mark.pollack","2013-04-22T08:48:16.000+0000"
"XD-224",90805,"2013-06-11T12:25:32.378+0000","aclement","aclement","2013-06-11T12:23:46.000+0000"
"XD-2427",110370,"2014-12-04T13:18:20.628+0000","hillert","hillert","2014-12-04T12:27:32.000+0000"
"XD-198",90634,"2013-06-06T10:34:46.398+0000","jencompgeek","grussell","2013-06-06T07:50:29.000+0000"
"XD-198",97890,"2014-01-24T11:30:20.104+0000","mark.pollack","grussell","2013-06-06T07:50:29.000+0000"
"XD-198",102371,"2014-04-23T13:39:17.987+0000","mark.pollack","grussell","2013-06-06T07:50:29.000+0000"
"XD-198",106223,"2014-07-24T08:53:48.173+0000","mark.fisher","grussell","2013-06-06T07:50:29.000+0000"
"XD-198",106232,"2014-07-24T10:48:02.080+0000","grussell","grussell","2013-06-06T07:50:29.000+0000"
"XD-198",106238,"2014-07-24T11:25:06.352+0000","mark.fisher","grussell","2013-06-06T07:50:29.000+0000"
"XD-1629",102781,"2014-05-01T13:21:56.913+0000","grussell","mark.pollack","2014-04-23T14:30:54.000+0000"
"XD-1629",102964,"2014-05-05T12:32:51.484+0000","grussell","mark.pollack","2014-04-23T14:30:54.000+0000"
"XD-1629",103098,"2014-05-08T10:32:51.497+0000","mark.fisher","mark.pollack","2014-04-23T14:30:54.000+0000"
"XD-3501",120058,"2015-09-24T22:20:01.629+0000","hillert","sabby","2015-09-21T17:48:25.000+0000"
"XD-3501",120119,"2015-09-28T14:35:33.503+0000","hillert","sabby","2015-09-21T17:48:25.000+0000"
"XD-3501",120148,"2015-09-29T14:33:47.349+0000","hillert","sabby","2015-09-21T17:48:25.000+0000"
"XD-1476",102383,"2014-04-23T14:41:50.400+0000","mark.pollack","mark.fisher","2014-04-02T05:34:52.000+0000"
"XD-1476",105528,"2014-07-09T07:07:15.480+0000","dturanski","mark.fisher","2014-04-02T05:34:52.000+0000"
"XD-3076",115884,"2015-05-19T17:06:03.302+0000","iperumal","sabby","2015-05-18T14:42:15.000+0000"
"XD-3076",115885,"2015-05-19T17:11:24.944+0000","sabby","sabby","2015-05-18T14:42:15.000+0000"
"XD-1197",97403,"2014-01-16T04:56:50.990+0000","eric.bottard","thomas.risberg","2014-01-06T08:01:41.000+0000"
"XD-1197",121836,"2015-11-24T15:48:27.579+0000","sabby","thomas.risberg","2014-01-06T08:01:41.000+0000"
"XD-2813",114818,"2015-04-22T07:39:53.570+0000","mark.pollack","thomas.risberg","2015-03-12T09:16:28.000+0000"
"XD-1103",96225,"2013-12-09T05:15:58.449+0000","luke","thomas.risberg","2013-11-20T14:03:34.000+0000"
"XD-1103",96229,"2013-12-09T05:32:34.048+0000","luke","thomas.risberg","2013-11-20T14:03:34.000+0000"
"XD-1103",96306,"2013-12-10T13:02:42.849+0000","luke","thomas.risberg","2013-11-20T14:03:34.000+0000"
"XD-1103",96359,"2013-12-11T09:04:02.057+0000","thomas.risberg","thomas.risberg","2013-11-20T14:03:34.000+0000"
"XD-1103",96547,"2013-12-16T04:50:18.390+0000","luke","thomas.risberg","2013-11-20T14:03:34.000+0000"
"XD-2826",115624,"2015-05-14T08:01:04.682+0000","grenfro","mark.pollack","2015-03-17T09:04:51.000+0000"
"XD-575",92249,"2013-07-31T02:52:42.235+0000","eric.bottard","mark.pollack","2013-07-29T23:20:14.000+0000"
"XD-1837",106080,"2014-07-22T12:06:33.371+0000","pperalta","abilan","2014-06-11T10:45:57.000+0000"
"XD-2307",109368,"2014-11-05T15:33:28.405+0000","thomas.risberg","sabby","2014-11-03T11:28:07.000+0000"
"XD-2834",117649,"2015-07-15T04:13:00.354+0000","eric.bottard","eric.bottard","2015-03-20T06:42:22.000+0000"
"XD-2834",117665,"2015-07-15T13:13:43.212+0000","mark.pollack","eric.bottard","2015-03-20T06:42:22.000+0000"
"XD-2834",117853,"2015-07-21T11:44:32.395+0000","mark.pollack","eric.bottard","2015-03-20T06:42:22.000+0000"
"XD-2834",117973,"2015-07-24T08:23:26.028+0000","mark.pollack","eric.bottard","2015-03-20T06:42:22.000+0000"
"XD-586",92229,"2013-07-30T09:33:58.461+0000","luke","luke","2013-07-30T09:32:39.000+0000"
"XD-586",92685,"2013-08-12T02:03:54.412+0000","eric.bottard","luke","2013-07-30T09:32:39.000+0000"
"XD-586",92691,"2013-08-12T03:14:19.460+0000","luke","luke","2013-07-30T09:32:39.000+0000"
"XD-586",98050,"2014-01-28T01:19:36.707+0000","eric.bottard","luke","2013-07-30T09:32:39.000+0000"
"XD-586",98075,"2014-01-28T08:29:27.635+0000","mark.pollack","luke","2013-07-30T09:32:39.000+0000"
"XD-203",97461,"2014-01-16T23:01:54.957+0000","mark.pollack","jencompgeek","2013-06-06T10:59:45.000+0000"
"XD-3296",118865,"2015-08-25T14:43:39.194+0000","grenfro","mminella","2015-07-24T11:36:56.000+0000"
"XD-1917",105998,"2014-07-21T08:54:27.006+0000","thomas.risberg","chucky81","2014-07-07T07:00:35.000+0000"
"XD-1917",106141,"2014-07-23T11:22:29.053+0000","thomas.risberg","chucky81","2014-07-07T07:00:35.000+0000"
"XD-1917",106606,"2014-08-04T12:08:32.198+0000","chucky81","chucky81","2014-07-07T07:00:35.000+0000"
"XD-3282",117969,"2015-07-24T07:34:31.665+0000","grenfro","sabby","2015-07-22T08:17:23.000+0000"
"XD-1037",99246,"2014-02-24T06:35:26.705+0000","eric.bottard","eric.bottard","2013-11-06T01:30:11.000+0000"
"XD-571",92241,"2013-07-30T17:20:44.513+0000","iperumal","mark.pollack","2013-07-29T10:36:35.000+0000"
"XD-391",97979,"2014-01-27T09:01:54.217+0000","mark.pollack","dturanski","2013-07-05T11:19:09.000+0000"
"XD-391",97992,"2014-01-27T11:52:10.885+0000","mark.pollack","dturanski","2013-07-05T11:19:09.000+0000"
"XD-391",121851,"2015-11-24T16:24:03.377+0000","sabby","dturanski","2013-07-05T11:19:09.000+0000"
"XD-1071",96030,"2013-12-02T11:02:06.699+0000","mark.fisher","mark.pollack","2013-11-15T08:57:20.000+0000"
"XD-1514",101906,"2014-04-14T11:51:56.674+0000","mark.fisher","mark.pollack","2014-04-08T10:07:33.000+0000"
"XD-1637",102491,"2014-04-25T11:52:14.947+0000","iperumal","iperumal","2014-04-25T11:39:55.000+0000"
"XD-1637",102507,"2014-04-25T14:10:21.288+0000","hillert","iperumal","2014-04-25T11:39:55.000+0000"
"XD-2205",108422,"2014-10-06T09:04:15.686+0000","dturanski","sabby","2014-10-03T13:49:27.000+0000"
"XD-2205",108703,"2014-10-16T13:32:05.330+0000","sabby","sabby","2014-10-03T13:49:27.000+0000"
"XD-1896",105242,"2014-07-02T09:46:21.801+0000","eric.bottard","mark.pollack","2014-06-27T13:29:26.000+0000"
"XD-1896",105479,"2014-07-08T07:50:36.406+0000","mark.pollack","mark.pollack","2014-06-27T13:29:26.000+0000"
"XD-1896",105588,"2014-07-10T09:42:10.767+0000","mark.pollack","mark.pollack","2014-06-27T13:29:26.000+0000"
"XD-1896",105589,"2014-07-10T09:49:33.659+0000","eric.bottard","mark.pollack","2014-06-27T13:29:26.000+0000"
"XD-1497",102419,"2014-04-24T08:19:23.076+0000","mark.pollack","grenfro","2014-04-07T08:46:22.000+0000"
"XD-600",92792,"2013-08-15T01:10:59.498+0000","iperumal","dturanski","2013-08-05T09:27:30.000+0000"
"XD-1552",101981,"2014-04-15T10:12:19.728+0000","mark.fisher","dturanski","2014-04-11T11:38:04.000+0000"
"XD-191",91184,"2013-06-24T07:39:26.872+0000","mark.fisher","mark.fisher","2013-06-04T10:16:43.000+0000"
"XD-191",91230,"2013-06-25T10:24:34.779+0000","mark.fisher","mark.fisher","2013-06-04T10:16:43.000+0000"
"XD-523",91934,"2013-07-22T09:18:07.608+0000","mark.pollack","eric.bottard","2013-07-22T02:41:09.000+0000"
"XD-523",91942,"2013-07-22T11:33:17.728+0000","aclement","eric.bottard","2013-07-22T02:41:09.000+0000"
"XD-523",91949,"2013-07-22T14:19:32.809+0000","eric.bottard","eric.bottard","2013-07-22T02:41:09.000+0000"
"XD-523",91958,"2013-07-22T15:39:26.022+0000","aclement","eric.bottard","2013-07-22T02:41:09.000+0000"
"XD-523",91990,"2013-07-23T01:07:26.441+0000","eric.bottard","eric.bottard","2013-07-22T02:41:09.000+0000"
"XD-523",92016,"2013-07-23T13:15:59.613+0000","aclement","eric.bottard","2013-07-22T02:41:09.000+0000"
"XD-1670",103014,"2014-05-06T07:17:12.140+0000","pperalta","pperalta","2014-05-05T12:15:13.000+0000"
"XD-1487",101937,"2014-04-14T22:36:52.906+0000","iperumal","mark.pollack","2014-04-03T21:41:38.000+0000"
"XD-747",93028,"2013-08-23T06:51:08.361+0000","mark.pollack","jvalkeal","2013-08-23T05:31:10.000+0000"
"XD-747",93031,"2013-08-23T07:16:52.842+0000","jvalkeal","jvalkeal","2013-08-23T05:31:10.000+0000"
"XD-747",98082,"2014-01-28T08:57:52.876+0000","jvalkeal","jvalkeal","2013-08-23T05:31:10.000+0000"
"XD-747",102084,"2014-04-17T06:42:06.446+0000","sandroagboka","jvalkeal","2013-08-23T05:31:10.000+0000"
"XD-3481",121142,"2015-11-01T23:41:44.791+0000","sabby","sabby","2015-09-21T01:52:45.000+0000"
"XD-1850",104499,"2014-06-13T13:14:51.642+0000","mark.fisher","iperumal","2014-06-13T12:52:16.000+0000"
"XD-2045",106521,"2014-07-31T14:30:31.146+0000","grenfro","grenfro","2014-07-31T14:13:27.000+0000"
"XD-2045",106522,"2014-07-31T14:32:15.085+0000","grenfro","grenfro","2014-07-31T14:13:27.000+0000"
"XD-2045",106619,"2014-08-05T06:37:21.586+0000","grenfro","grenfro","2014-07-31T14:13:27.000+0000"
"XD-1598",102280,"2014-04-22T10:05:29.544+0000","mark.fisher","iperumal","2014-04-21T12:52:58.000+0000"
"XD-844",95654,"2013-11-18T23:10:49.713+0000","david_syer","eric.bottard","2013-09-12T14:32:35.000+0000"
"XD-3064",115877,"2015-05-19T12:04:35.025+0000","mbogoevici","grenfro","2015-05-15T06:25:23.000+0000"
"XD-3064",115977,"2015-05-21T11:43:21.276+0000","thomas.risberg","grenfro","2015-05-15T06:25:23.000+0000"
"XD-1768",104999,"2014-06-27T08:47:03.170+0000","hillert","iperumal","2014-05-27T23:25:51.000+0000"
"XD-2252",108982,"2014-10-23T19:04:36.094+0000","chrisschaefer","sabby","2014-10-16T16:02:35.000+0000"
"XD-93",116889,"2015-06-19T09:14:03.314+0000","mark.pollack","dturanski","2013-05-20T10:55:01.000+0000"
"XD-2721",121827,"2015-11-24T15:10:52.309+0000","sabby","mminella","2015-02-13T09:54:59.000+0000"
"XD-1539",101722,"2014-04-10T19:08:53.953+0000","mark.fisher","mark.fisher","2014-04-10T17:17:45.000+0000"
"XD-1539",101778,"2014-04-11T12:28:02.742+0000","mark.fisher","mark.fisher","2014-04-10T17:17:45.000+0000"
"XD-1221",97274,"2014-01-13T10:51:50.487+0000","iperumal","iperumal","2014-01-13T10:51:05.000+0000"
"XD-907",94418,"2013-10-11T07:38:17.984+0000","luke","luke","2013-09-30T03:28:52.000+0000"
"XD-899",93925,"2013-09-26T00:23:21.828+0000","iperumal","mark.fisher","2013-09-24T12:48:43.000+0000"
"XD-2922",114950,"2015-04-25T18:25:27.452+0000","thomas.risberg","iperumal","2015-04-07T14:06:03.000+0000"
"XD-2922",115052,"2015-04-29T06:04:01.429+0000","thomas.risberg","iperumal","2015-04-07T14:06:03.000+0000"
"XD-2922",118233,"2015-08-03T11:12:15.785+0000","thomas.risberg","iperumal","2015-04-07T14:06:03.000+0000"
"XD-2922",118301,"2015-08-05T11:06:30.745+0000","sabby","iperumal","2015-04-07T14:06:03.000+0000"
"XD-1264",98273,"2014-01-31T08:48:00.876+0000","mark.fisher","eric.bottard","2014-01-23T05:14:47.000+0000"
"XD-2326",109571,"2014-11-11T11:20:20.243+0000","dturanski","thomas.risberg","2014-11-10T06:44:19.000+0000"
"XD-583",92448,"2013-08-05T16:31:45.945+0000","grussell","dturanski","2013-07-30T08:38:18.000+0000"
"XD-583",92488,"2013-08-06T07:37:37.639+0000","mark.fisher","dturanski","2013-07-30T08:38:18.000+0000"
"XD-818",93420,"2013-09-08T09:13:36.731+0000","aeisenberg","aeisenberg","2013-09-06T12:08:18.000+0000"
"XD-2227",108645,"2014-10-15T08:36:12.607+0000","grenfro","grenfro","2014-10-09T17:04:25.000+0000"
"XD-693",92793,"2013-08-15T01:11:35.853+0000","iperumal","eric.bottard","2013-08-14T07:33:56.000+0000"
"XD-883",94405,"2013-10-11T02:34:23.145+0000","eric.bottard","grenfro","2013-09-20T18:30:23.000+0000"
"XD-3024",115148,"2015-05-01T16:09:38.686+0000","aboyko","sabby","2015-05-01T14:08:37.000+0000"
"XD-21",89855,"2013-05-04T11:22:20.258+0000","mark.fisher","mark.pollack","2013-04-16T10:18:30.000+0000"
"XD-1646",102647,"2014-04-29T14:08:22.560+0000","grenfro","grenfro","2014-04-29T07:29:25.000+0000"
"XD-72",90233,"2013-05-21T12:38:57.595+0000","mark.fisher","mark.pollack","2013-05-17T08:24:13.000+0000"
"XD-2367",109798,"2014-11-18T08:01:40.169+0000","mark.pollack","sabby","2014-11-17T17:25:42.000+0000"
"XD-132",93274,"2013-09-02T05:08:28.080+0000","eric.bottard","mark.pollack","2013-05-28T09:47:39.000+0000"
"XD-132",93275,"2013-09-02T05:08:50.756+0000","eric.bottard","mark.pollack","2013-05-28T09:47:39.000+0000"
"XD-386",105655,"2014-07-11T08:48:11.626+0000","mark.pollack","eric.bottard","2013-07-04T01:34:54.000+0000"
"XD-386",105839,"2014-07-16T08:39:28.514+0000","mark.fisher","eric.bottard","2013-07-04T01:34:54.000+0000"
"XD-283",91795,"2013-07-16T13:40:10.920+0000","mark.pollack","mark.pollack","2013-06-19T08:23:09.000+0000"
"XD-283",109829,"2014-11-19T02:20:43.012+0000","dokeeffe","mark.pollack","2013-06-19T08:23:09.000+0000"
"XD-2492",111538,"2015-01-12T14:06:46.482+0000","hillert","bzeyben","2014-12-09T20:34:41.000+0000"
"XD-2492",111554,"2015-01-13T07:58:16.265+0000","hillert","bzeyben","2014-12-09T20:34:41.000+0000"
"XD-1057",95616,"2013-11-18T02:02:55.513+0000","iperumal","grenfro","2013-11-11T21:22:06.000+0000"
"XD-1057",98124,"2014-01-28T22:51:40.221+0000","mark.pollack","grenfro","2013-11-11T21:22:06.000+0000"
"XD-1617",103167,"2014-05-09T14:59:13.895+0000","hillert","hillert","2014-04-23T12:57:12.000+0000"
"XD-1617",103168,"2014-05-09T15:00:19.406+0000","hillert","hillert","2014-04-23T12:57:12.000+0000"
"XD-1617",103171,"2014-05-09T18:23:53.598+0000","iperumal","hillert","2014-04-23T12:57:12.000+0000"
"XD-3196",117357,"2015-07-07T10:07:55.536+0000","sabby","sabby","2015-06-22T13:30:21.000+0000"
"XD-3537",121583,"2015-11-14T16:01:27.290+0000","sabby","sabby","2015-09-28T22:36:55.000+0000"
"XD-3593",120378,"2015-10-07T12:27:38.023+0000","mark.fisher","sabby","2015-10-05T22:38:13.000+0000"
"XD-3593",120399,"2015-10-08T09:33:57.085+0000","eric.bottard","sabby","2015-10-05T22:38:13.000+0000"
"XD-3593",120403,"2015-10-08T12:52:35.884+0000","mark.fisher","sabby","2015-10-05T22:38:13.000+0000"
"XD-1242",97447,"2014-01-16T18:02:06.506+0000","grenfro","mark.pollack","2014-01-14T23:02:51.000+0000"
"XD-2260",110732,"2014-12-17T05:49:20.301+0000","eric.bottard","sabby","2014-10-20T10:06:27.000+0000"
"XD-2260",110734,"2014-12-17T07:21:08.123+0000","sabby","sabby","2014-10-20T10:06:27.000+0000"
"XD-3355",120302,"2015-10-05T16:28:32.556+0000","sabby","sabby","2015-08-05T20:39:50.000+0000"
"XD-723",93143,"2013-08-28T09:33:15.228+0000","eric.bottard","eric.bottard","2013-08-20T09:39:14.000+0000"
"XD-200",90660,"2013-06-07T07:40:39.797+0000","mark.fisher","dturanski","2013-06-06T09:40:50.000+0000"
"XD-1492",101451,"2014-04-04T17:43:04.508+0000","mark.fisher","dturanski","2014-04-04T14:55:51.000+0000"
"XD-2999",116205,"2015-05-28T12:51:54.543+0000","grenfro","sabby","2015-04-27T09:51:54.000+0000"
"XD-2999",116206,"2015-05-28T12:52:46.065+0000","grenfro","sabby","2015-04-27T09:51:54.000+0000"
"XD-443",91656,"2013-07-11T09:54:36.140+0000","mark.fisher","grussell","2013-07-10T09:24:36.000+0000"
"XD-443",105974,"2014-07-21T01:14:53.731+0000","caxqueiroz","grussell","2013-07-10T09:24:36.000+0000"
"XD-1959",105663,"2014-07-11T14:02:09.200+0000","pperalta","pperalta","2014-07-11T13:44:24.000+0000"
"XD-1959",105664,"2014-07-11T14:10:09.196+0000","mark.fisher","pperalta","2014-07-11T13:44:24.000+0000"
"XD-1569",101846,"2014-04-13T13:50:22.577+0000","mark.pollack","mark.pollack","2014-04-13T08:00:35.000+0000"
"XD-1569",101878,"2014-04-14T07:04:34.308+0000","grussell","mark.pollack","2014-04-13T08:00:35.000+0000"
"XD-1569",101926,"2014-04-14T16:31:03.520+0000","mark.fisher","mark.pollack","2014-04-13T08:00:35.000+0000"
"XD-1569",101927,"2014-04-14T17:49:57.486+0000","mark.fisher","mark.pollack","2014-04-13T08:00:35.000+0000"
"XD-193",90730,"2013-06-10T03:00:33.564+0000","eric.bottard","dturanski","2013-06-05T04:55:48.000+0000"
"XD-1090",99244,"2014-02-24T06:33:54.980+0000","eric.bottard","mark.pollack","2013-11-18T20:57:31.000+0000"
"XD-1824",104622,"2014-06-19T08:24:59.228+0000","eric.bottard","grussell","2014-06-06T12:11:28.000+0000"
"XD-279",91791,"2013-07-16T12:52:13.491+0000","mark.pollack","mark.pollack","2013-06-19T08:16:23.000+0000"
"XD-279",93972,"2013-09-27T00:40:13.153+0000","jvalkeal","mark.pollack","2013-06-19T08:16:23.000+0000"
"XD-1216",97190,"2014-01-09T16:24:55.225+0000","grenfro","hillert","2014-01-09T13:51:41.000+0000"
"XD-1477",104436,"2014-06-11T16:04:45.416+0000","iperumal","mark.fisher","2014-04-02T05:40:11.000+0000"
"XD-1477",104593,"2014-06-18T09:58:59.232+0000","iperumal","mark.fisher","2014-04-02T05:40:11.000+0000"
"XD-2099",107178,"2014-08-25T17:06:37.714+0000","iperumal","chucky81","2014-08-25T07:17:23.000+0000"
"XD-2099",107208,"2014-08-26T12:04:26.884+0000","chucky81","chucky81","2014-08-25T07:17:23.000+0000"
"XD-2099",112042,"2015-01-28T23:45:07.133+0000","chucky81","chucky81","2014-08-25T07:17:23.000+0000"
"XD-2099",113256,"2015-03-07T11:24:43.618+0000","sabby","chucky81","2014-08-25T07:17:23.000+0000"
"XD-2099",113998,"2015-03-30T21:46:55.986+0000","chucky81","chucky81","2014-08-25T07:17:23.000+0000"
"XD-2557",113145,"2015-03-05T10:11:27.901+0000","hillert","sabby","2015-01-05T10:08:26.000+0000"
"XD-2557",113390,"2015-03-11T12:46:27.309+0000","mark.pollack","sabby","2015-01-05T10:08:26.000+0000"
"XD-2557",113448,"2015-03-13T10:46:55.211+0000","mark.pollack","sabby","2015-01-05T10:08:26.000+0000"
"XD-2557",113573,"2015-03-17T07:44:25.091+0000","hillert","sabby","2015-01-05T10:08:26.000+0000"
"XD-2557",113576,"2015-03-17T08:03:46.222+0000","mark.pollack","sabby","2015-01-05T10:08:26.000+0000"
"XD-2557",113580,"2015-03-17T09:02:50.885+0000","mark.pollack","sabby","2015-01-05T10:08:26.000+0000"
"XD-1863",104639,"2014-06-19T15:07:58.807+0000","thomas.risberg","thomas.risberg","2014-06-19T09:28:54.000+0000"
"XD-1863",104742,"2014-06-23T14:02:39.821+0000","thomas.risberg","thomas.risberg","2014-06-19T09:28:54.000+0000"
"XD-639",92684,"2013-08-12T01:57:37.410+0000","eric.bottard","jencompgeek","2013-08-08T13:25:14.000+0000"
"XD-639",98051,"2014-01-28T01:22:53.779+0000","eric.bottard","jencompgeek","2013-08-08T13:25:14.000+0000"
"XD-639",98076,"2014-01-28T08:31:46.470+0000","mark.pollack","jencompgeek","2013-08-08T13:25:14.000+0000"
"XD-639",98204,"2014-01-30T08:02:38.496+0000","eric.bottard","jencompgeek","2013-08-08T13:25:14.000+0000"
"XD-2801",113837,"2015-03-25T06:47:27.961+0000","grenfro","grenfro","2015-03-09T07:06:39.000+0000"
"XD-1007",103097,"2014-05-08T09:25:04.676+0000","iperumal","iperumal","2013-10-23T22:09:48.000+0000"
"XD-878",102756,"2014-05-01T10:21:08.662+0000","grussell","jencompgeek","2013-09-20T10:27:38.000+0000"
"XD-1741",103694,"2014-05-21T14:56:35.424+0000","mark.fisher","dturanski","2014-05-21T07:47:04.000+0000"
"XD-3735",123172,"2016-01-20T21:38:17.237+0000","dturanski","dturanski","2016-01-20T12:01:55.000+0000"
"XD-1034",104249,"2014-06-06T10:58:48.798+0000","mark.pollack","dturanski","2013-11-05T07:39:35.000+0000"
"XD-1454",101507,"2014-04-07T10:52:58.493+0000","grenfro","grenfro","2014-03-28T06:22:16.000+0000"
"XD-3635",121628,"2015-11-14T18:17:17.061+0000","sabby","sabby","2015-10-21T21:41:10.000+0000"
"XD-303",104181,"2014-06-05T07:36:57.620+0000","dturanski","grenfro","2013-06-24T13:08:03.000+0000"
"XD-1469",101484,"2014-04-07T04:46:14.246+0000","eric.bottard","mark.pollack","2014-04-01T13:19:20.000+0000"
"XD-939",94347,"2013-10-09T14:52:02.952+0000","iperumal","iperumal","2013-10-09T11:18:03.000+0000"
"XD-1996",106001,"2014-07-21T09:05:41.865+0000","thomas.risberg","iperumal","2014-07-18T16:02:39.000+0000"
"XD-1996",106002,"2014-07-21T09:10:26.098+0000","iperumal","iperumal","2014-07-18T16:02:39.000+0000"
"XD-1996",106267,"2014-07-25T08:01:49.106+0000","hillert","iperumal","2014-07-18T16:02:39.000+0000"
"XD-865",93712,"2013-09-19T14:31:32.109+0000","aeisenberg","aeisenberg","2013-09-17T14:56:42.000+0000"
"XD-865",93785,"2013-09-23T08:38:51.923+0000","hillert","aeisenberg","2013-09-17T14:56:42.000+0000"
"XD-1684",104627,"2014-06-19T12:57:00.537+0000","grussell","sivangopal","2014-05-11T12:31:59.000+0000"
